Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Xu Y., Ge H., Wu S., Yang J.","Short-frame prior scheduling with WRR transmission strategy in AFDX terminal system",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"98","107",,,10.12928/TELKOMNIKA.v14i3A.4433,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999666600&doi=10.12928%2fTELKOMNIKA.v14i3A.4433&partnerID=40&md5=33dbe90b84aebbe5644330443c56a871","College of Automation, Nanjing University of Aeronautics and Astronautics, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, China","Xu, Y., College of Automation, Nanjing University of Aeronautics and Astronautics, China; Ge, H., College of Automation, Nanjing University of Aeronautics and Astronautics, China; Wu, S., College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, China; Yang, J., College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, China","A new scheduling strategy of terminal system virtual link (VL) is put forward, which is based on the short-frame prior scheduling and integrated with weighted round robin (WRR).The new approach, ensured the priority of the important short-frame and balanced the delay upper bound of other different priority signals. Based on the theory of network calculus, the paper derived the delay upper bound of different virtual links through the new combinatorial scheduling strategy and researched the relation among the maximum delay upper bound, weight ratio and frame length. The AFDX network model based on OPNET is established, the terminal system data transmission delay under the three scheduling strategy is simulated and compared. The results show that, the new scheduling strategy can reduce the maximum delay time of short-frame virtual link, and improve the processing bandwidth of relatively important task in long-frame data transmission. Above all, it is feasible and applicable to airborne network with more shortframe and different priority data flows. © 2016 Universitas Ahmad Dahlan. All rights reserved.","AFDX; Airborne network; Short-frame prior scheduling; The maximum delay upper bound; WRR","Calculations; Data communication systems; Data transfer; Ethernet; Routers; AFDX; Airborne networks; Data transmission delay; Processing bandwidths; Scheduling strategies; Transmission strategies; Upper Bound; Weighted round robins; Scheduling","Xu, Y.; College of Automation, Nanjing University of Aeronautics and AstronauticsChina; email: ycxyy.happy@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999666600
"Du Q., Tang W., Pan L.","Special device conveying coal in the freight yard of the train-design of the driving roller of the belt conveyor",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"187","193",,,10.12928/TELKOMNIKA.v14i3A.4425,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999810200&doi=10.12928%2fTELKOMNIKA.v14i3A.4425&partnerID=40&md5=5050dd31dd32b3dec460fab11b32a3b6","Special Education College of Changchun University, Changchun City, Changchun, Jilin, China; Scientific Research Administrative Dept of Changchun University, Changchun City, Changchun, Jilin, China; Mechanics Engineer College of Changchun University, Changchun City, Changchun, Jilin, China","Du, Q., Special Education College of Changchun University, Changchun City, Changchun, Jilin, China; Tang, W., Scientific Research Administrative Dept of Changchun University, Changchun City, Changchun, Jilin, China; Pan, L., Mechanics Engineer College of Changchun University, Changchun City, Changchun, Jilin, China","Based on the survey of existing belt conveyor, it has been mainly studied to the design of driving roller parts for the stationary belt conveyor in the freight yard of the train. In this paper, the structure of roller has been analyzed and designed. The thickness of the roller, the strength of cylinder and etc have been calculated and checked to meet the requirements of the freight yard coal and further improve the performance of the belt conveyor. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Belt conveyor; Device conveying coal; Driving roller","Coal; Conveyors; Materials handling equipment; Rollers (machine components); Driving roller; Special devices; Train designs; Belt conveyors","Du, Q.; Special Education College of Changchun University, Changchun CityChina; email: apriljuan@hotmail.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999810200
"Li Y., Xu M., Tian S.","Grading system design of dendrobium officinale based on machine vision",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"217","223",,1,10.12928/TELKOMNIKA.v14i3A.4396,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999873123&doi=10.12928%2fTELKOMNIKA.v14i3A.4396&partnerID=40&md5=f8f35bda818df967c0ebedf2d64f641e","Department of Informationg and Engineering, Ningbo Dahongying University, Ningbo City, China","Li, Y., Department of Informationg and Engineering, Ningbo Dahongying University, Ningbo City, China; Xu, M., Department of Informationg and Engineering, Ningbo Dahongying University, Ningbo City, China; Tian, S., Department of Informationg and Engineering, Ningbo Dahongying University, Ningbo City, China","Dendrobium Officinale is the rare Chinese herbal medicine. This paper will introduce its low cost grade determining system research mainly from the following two aspects: First of all, choose low cost CCD to do image capture, apply machine vision algorithm to extract the stem edge image, and automatically determine the stem diameter size and determine the uniformity coefficient of its size; Second, carry out the corresponding calculation on the collected images do as to determine the light and darkness of the surface iron green, and use the pattern recognition technique to analyze the joint black spots so as to determine the amount of the black spot and its uniformity coefficient. After the experiment of the Dendrobium Officinale grading system, the equipment was successfully developed. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Dendrobium officinale; Grading system; Machine vision","Edge detection; Grading; Iron research; Medicine; Pattern recognition; Pattern recognition systems; Plants (botany); Chinese herbal medicines; Dendrobium officinale; Grading system; Image captures; Machine vision algorithm; On-machines; Pattern recognition techniques; Stem diameter; Computer vision","Li, Y.; Department of Informationg and Engineering, Ningbo Dahongying UniversityChina; email: 58157292@qq.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999873123
"Wang H., Feng L., Li R., Zhang Y.","The secure localization algorithm of SDV-HOP in wireless sensor networks",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"65","74",,2,10.12928/TELKOMNIKA.v14i3A.4402,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999723668&doi=10.12928%2fTELKOMNIKA.v14i3A.4402&partnerID=40&md5=e937433381a4aa12e27ed02290502aef","Department of Computer Science, Xinzhou Teachers University, Xinzhou City, Shanxi, China; Faculty of Physical Science and Engineering, Electronics and Computer Science, University of Southampton, Southampton, United Kingdom","Wang, H., Department of Computer Science, Xinzhou Teachers University, Xinzhou City, Shanxi, China, Faculty of Physical Science and Engineering, Electronics and Computer Science, University of Southampton, Southampton, United Kingdom; Feng, L., Department of Computer Science, Xinzhou Teachers University, Xinzhou City, Shanxi, China, Faculty of Physical Science and Engineering, Electronics and Computer Science, University of Southampton, Southampton, United Kingdom; Li, R., Department of Computer Science, Xinzhou Teachers University, Xinzhou City, Shanxi, China, Faculty of Physical Science and Engineering, Electronics and Computer Science, University of Southampton, Southampton, United Kingdom; Zhang, Y., Department of Computer Science, Xinzhou Teachers University, Xinzhou City, Shanxi, China, Faculty of Physical Science and Engineering, Electronics and Computer Science, University of Southampton, Southampton, United Kingdom","Security risks and outside interference of the traditional DV-HOP location algorithm have also been analyzed in detail. For its shortcomings such as low positioning accuracy, vulnerable to wormhole attack and block attacks, a new location algorithm for wireless sensor network security SDV-HOP is proposed. Firstly, a password-based symmetric encryption and authentication solutions are added in the distance vector exchange protocol to defend against masquerade attacks. In the key agreement phase, nodes and neighbor nodes generate a key set of common for communication through their respective key. Beacon node authentication is in communication process of encryption and transmission. Because initial key is distributed randomly, even if an attacker hijack a part of the node, it still cannot infer the key the rest of keys between nodes; Second, for attacks against the wormhole attack and blocking the safe handling, an average hop-based distance estimation algorithm is introduced. The appropriate distance value for each hop is selected by judging and comparing hop distance. And an effective jump distance is obtained by using the weighted average method .So it can avoid errors caused by wormhole attacks. Simulation experiments on Matlab simulation platform show that the security algorithm not only has high accuracy but also can effectively prevent and resist external attack, so the new algorithm has high security. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Impersonation attack; SDV (Security Distance Vector)-Hop secure localization algorithm; Symmetric code encryption; Wireless sensor networks; Wormhole attack","Authentication; Computer crime; Cryptography; MATLAB; Safe handling; Sensor nodes; Wireless sensor networks; Appropriate distances; Authentication solutions; Communication process; Impersonation attack; Secure localization; Symmetric code; Weighted average method; Wormhole attack; Network security","Wang, H.; Department of Computer Science, Xinzhou Teachers UniversityChina; email: whb-163@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999723668
"Chen H., Chen L.","Railway signal distributed computer control switch module",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"152","160",,,10.12928/TELKOMNIKA.v14i3A.4381,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999863204&doi=10.12928%2fTELKOMNIKA.v14i3A.4381&partnerID=40&md5=d644397bb5a59898d33f3ac074bd89a3","Electronic and Electrical Engineering, Wuhan Railway Vocational College of Technology, Wuhan, China; Wuhan Polytechnic, Wuhan, China","Chen, H., Electronic and Electrical Engineering, Wuhan Railway Vocational College of Technology, Wuhan, China; Chen, L., Wuhan Polytechnic, Wuhan, China","With the continuous miniaturization, electrical, high-speed and intelligent of railway signal equipment, the control switch module must have higher safety, reliability and anti-interference ability. Under this background, this paper studied the railway signal distributed computer control switch module. First of all, this paper introduced the main supporting technology of distributed interlocking system. These technologies mainly include solid state switch technology, fault tree analysis (FTA) technology, security and reliability design technology and so on. Then, this paper made clear the function requirement of the control switch module according to the characteristics of distributed computer interlocking system and the electrical characteristics of the circuit switch of the machine interface. Moreover, this paper made clear the design method of hardware circuit and software. In the aspect of hardware, this paper mainly analyzed the working principle of the switch control circuit, express acquisition circuit and the communication circuit. In the aspect of software design, this paper focused on the principle and work flow of the micro control unit (MCU) initialization, circuit control and the representation of information detection and so on. Finally, this paper used the fault tree analysis method to carry on the depth analysis of the security of the module. And the analysis results show that the railway signal distributed computer control switch module has a high reliability degree, safety degree and fault-Safety degree. At the same time, the module also meets the system's security index. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Control switch module; Distributed control; Security","Computer control systems; Computer hardware; Distributed computer systems; Distributed parameter control systems; Electric machine control; Electric network analysis; Fault tree analysis; Hardware; Interlocking signals; Railroads; Reliability; Reliability analysis; Safety devices; Software design; Transportation; Communication circuits; Distributed control; Electrical characteristic; Fault tree analyses (FTA); Function requirements; Security; Security and reliabilities; Switch modules; Computer control","Chen, H.; Electronic and Electrical Engineering, Wuhan Railway Vocational College of TechnologyChina; email: zhuiquan22229@yeah.net",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999863204
"Hu Z., Guo H.","Development of dynamic monitoring system of cement kiln's axis based on WSN",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"131","138",,,10.12928/TELKOMNIKA.v14i3A.4401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999854499&doi=10.12928%2fTELKOMNIKA.v14i3A.4401&partnerID=40&md5=e3523a1c4ae6e4b542521c3c71535887","Jiangsu Key Laboratory of Large Engineer Equipment Detection and Control, Xuzhou Institute of Technology, Xuzhou, China; School of Information and Electrical Engineering, China University of Mining and Technology, Xuzhou, China","Hu, Z., Jiangsu Key Laboratory of Large Engineer Equipment Detection and Control, Xuzhou Institute of Technology, Xuzhou, China, School of Information and Electrical Engineering, China University of Mining and Technology, Xuzhou, China; Guo, H., Jiangsu Key Laboratory of Large Engineer Equipment Detection and Control, Xuzhou Institute of Technology, Xuzhou, China","Aiming at the measurement of cement rotary kiln's axis, the paper presents the design method of a wireless dynamic measurement system for rotary kiln's axis. A wireless sensor network monitoring system that can collect multiple parameters was designed, which integrates the detection functions for kiln shell axis deviation, kiln tire axis deviation and drive gear synchronizing signal, and has the advantages of wireless transmission, low power consumption, and easy to install. ZigBee tree network was developed, which is beneficial to expand the capacity of wireless network, improve the efficiency of data transmission, reduce the cost, and shorten the development cycle. The sever measurement software was designed, which has the functions of data wireless acquisition and analysis for rotary kiln axis. The related prototypes of the monitoring device were developed, which verified the effectiveness of the system on the cement rotary kiln. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Axis measurement; Rotary kiln; WSN; ZigBee","Cements; Digital storage; Low power electronics; Monitoring; Rotary kilns; Trees (mathematics); Zigbee; Detection functions; Dynamic measurement system; Dynamic monitoring system; Low-power consumption; Measurement software; Network monitoring systems; Synchronizing signal; Wireless transmissions; Wireless sensor networks","Hu, Z.; Jiangsu Key Laboratory of Large Engineer Equipment Detection and Control, Xuzhou Institute of TechnologyChina; email: huzhiqiangxn@126.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999854499
"Dong W., Wang Y., Jing W., Peng T.","An improved gaussian mixture model method for moving object detection",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"115","123",,1,10.12928/TELKOMNIKA.v14i3A.4424,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999672443&doi=10.12928%2fTELKOMNIKA.v14i3A.4424&partnerID=40&md5=d82b3f2d0e5a27f367a0a37743b6c047","College of Information Technology, Beijing Union University, Beijing, China; School of Computing, Edinburgh Napier University, China","Dong, W., College of Information Technology, Beijing Union University, Beijing, China; Wang, Y., College of Information Technology, Beijing Union University, Beijing, China; Jing, W., College of Information Technology, Beijing Union University, Beijing, China; Peng, T., School of Computing, Edinburgh Napier University, China","Aiming at the shortcomings of Gaussian mixture model background method, a moving object detection method mixed with adaptive iterative block and interval frame difference method in the Gaussian mixture model is proposed. In this method, the video sequences are divided into different size pieces in order to reduce the amount of calculation of the algorithm. It not only effectively solves the problem that the traditional Gaussian mixture model algorithm cannot detect large and slow moving object accurately, but also solves empty and no connection problems due to the introduction of block thought. The experimental results show that the improved algorithm has faster processing speed, better effect and better environment adaptability compared with the background of the Gaussian mixture model method. And it can detect moving object more accurately and completely. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Block thought; Gaussian mixture model; Interval frame difference method; Moving object detection","Gaussian distribution; Image segmentation; Iterative methods; Object recognition; Block thought; Different sizes; Frame difference methods; Gaussian Mixture Model; Moving-object detection; Processing speed; Slow moving objects; Video sequences; Object detection","Wang, Y.; College of Information Technology, Beijing Union UniversityChina; email: dww998@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999672443
"Guan Y., Zhang W.","Data mining based on the rough analysis and the application in the telecommunication network quality evaluation",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"313","320",,,10.12928/TELKOMNIKA.v14i3A.4380,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999652106&doi=10.12928%2fTELKOMNIKA.v14i3A.4380&partnerID=40&md5=199d5d6f01d35bb45d9b07fac9824149","College of Economics and Management, Xi'an University of Post and Telecommunications, Xi'an, China","Guan, Y., College of Economics and Management, Xi'an University of Post and Telecommunications, Xi'an, China; Zhang, W., College of Economics and Management, Xi'an University of Post and Telecommunications, Xi'an, China","The precision of the classification rule is decided by the construction of the classification algorithm. In this paper, after the introducing of the concepts and the attribute-reduction algorithms of the basic rough set, a data-mining algorithm based on the rough impend approximation measurement is demonstrated. At first, the finding theory of the classification rule is introduced. After that, according to the importance-measurement of the conditional attributes in the decision table, one kind of new attributes reduction method in the field of data mining, which is based on the improved rough impend approximation measurement, is explained. Lastly, the method is applied in the telecommunication network quality evaluation, and the rationality and feasibility of algorithm are examined in this example. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Classification approximation; Data mining; Rough set; Telecommunication network quality evaluation","Approximation algorithms; Decision tables; Quality control; Rough set theory; Attribute reduction algorithm; Attributes reduction; Classification algorithm; Classification rules; Data mining algorithm; Network qualities; Data mining","Guan, Y.; College of Economics and Management, Xi'an University of Post and TelecommunicationsChina; email: shafu6382964@yeah.net",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999652106
"Huang L., Luo X., Xie Z., Xiang L., Tu J.","Digital management mechanism of sudden geological disaster emergency plan",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"145","151",,,10.12928/TELKOMNIKA.v14i3A.4422,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999636307&doi=10.12928%2fTELKOMNIKA.v14i3A.4422&partnerID=40&md5=8d282110b00116176d75a0d5025e11ec","Faculty of Information Engineering, China University of Geosciences, Wuhan, Hubei, China; Engineering Department, The 709th Research Institute of China Shipbuilding Industry Corporation, Wuhan, Hubei, China","Huang, L., Faculty of Information Engineering, China University of Geosciences, Wuhan, Hubei, China; Luo, X., Faculty of Information Engineering, China University of Geosciences, Wuhan, Hubei, China; Xie, Z., Faculty of Information Engineering, China University of Geosciences, Wuhan, Hubei, China; Xiang, L., Engineering Department, The 709th Research Institute of China Shipbuilding Industry Corporation, Wuhan, Hubei, China; Tu, J., Faculty of Information Engineering, China University of Geosciences, Wuhan, Hubei, China","Digital emergency plan is an important part of the emergency platform. This paper proceeds as follow. Firstly, it presents the key technologies of digital emergency plan, emphasizing feature extraction, multi-source information fusion and GIS technology. And then the processes of the geological disaster emergency plan are discussed based on the ""The national sudden geological disaster emergency plan"" for guideline, including regional geological disaster warning information response process and single geological disaster emergency response information flow. Moreover, the digital prototype system is designed, including the framework of geological disaster emergency plan of the overall structure, database and function modules. Finally, based on MapGIS platform, B/S mode, using Flex, Flash Builder technology, it developed the prototype system for experiment. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Digital; Emergency plan; Geological disaster; GIS","Digital devices; Disasters; Feature extraction; Geographic information systems; Geology; Digital; Digital prototype; Emergency plans; Emergency response; Geological disaster; Information flows; Management mechanisms; Multi-source information fusion; Emergency services","Luo, X.; Faculty of Information Engineering, China University of GeosciencesChina; email: huanglu213@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999636307
"Xue X., Di L., Guo L., Lin L.","Unsupervised classification of fully polarimetric SAR image based on polarimetric features and spatial features",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"244","251",,,10.12928/TELKOMNIKA.v14i3A.4403,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999810207&doi=10.12928%2fTELKOMNIKA.v14i3A.4403&partnerID=40&md5=642b1ba65a2d068e34930c03dbc7fbb7","The School of Computer and Information Engineering, Anyang Normal University, Anyang, Henan, China; Center for Spatial Information Science and Systems, George Mason University, Fairfax, VA, United States; Institute of Natural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, China","Xue, X., The School of Computer and Information Engineering, Anyang Normal University, Anyang, Henan, China; Di, L., Center for Spatial Information Science and Systems, George Mason University, Fairfax, VA, United States; Guo, L., Institute of Natural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, China; Lin, L., Center for Spatial Information Science and Systems, George Mason University, Fairfax, VA, United States","Polarimetric SAR (PolSAR) has played more and more important roles in earth observation. Polarimetric SAR image classification is one of the key problems in the PolSAR image interpretation. In this paper, based on the scattering properties of fully polarimetric SAR data, combing the statistical characteristics and neighborhood information, an efficient unsupervised method of fully polarimetric SAR image classification is proposed. In the method, polarimetric scattering characteristics of fully polarimetric SAR image is used, and in the denoised total power image of polarimetric SAR, SPAN (the total polarimetric power), the texture features of gray level co-occurrence matrix are extracted at the same time. Finally, the polarimetric information and texture information are combined for fully polarimetric SAR Image classification with clustering algorithm. The experimental results show that better classification results can be obtained in the Radarsat-2 data with the proposed method. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Gray level co-occurrence matrix; Image classification; Polarimetric feature; Polarimetric SAR","Classification (of information); Clustering algorithms; Image texture; Matrix algebra; Polarimeters; Radar imaging; Synthetic aperture radar; Gray level co-occurrence matrix; Neighborhood information; Polarimetric features; Polarimetric informations; Polarimetric SAR; Polarimetric scattering; Statistical characteristics; Unsupervised classification; Image classification","Xue, X.; The School of Computer and Information Engineering, Anyang Normal UniversityChina; email: flyxxr@sina.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999810207
"Wang H., Sheng J.","Service selection algorithm of two-layer QoS model based on functional grouping",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"83","91",,1,10.12928/TELKOMNIKA.v14i3A.4408,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999751902&doi=10.12928%2fTELKOMNIKA.v14i3A.4408&partnerID=40&md5=5a808f95e514acf252ab33fa409cbde5","School of computer science and engineering, Shenyang Ligong University, Shenyang, Liaoning, China","Wang, H., School of computer science and engineering, Shenyang Ligong University, Shenyang, Liaoning, China; Sheng, J., School of computer science and engineering, Shenyang Ligong University, Shenyang, Liaoning, China","With the development and application of service computing technology, quality of service has become one of the important bases for the selection of web services in service composition. In order to avoid the influence of functional difference of services on the QoS of services in the service composition, this paper proposes a two-layer QoS model service selection algorithm based on feature grouping. First of all, in the process of service composition, the services are grouped according to their function, then the services in the same group are further grouped by QoS, which includes common QoS and reputation degree QoS based on the subjective and objective factors. The reliability of service is defined to express the common QoS, while a kind of evaluation method of reputation degree is raised to express the reputation degree QoS. Experimental results show that this method can obtain web services with high reliability and high credit standing; meanwhile it can increase the success rate of web service composition. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Functional grouping; OS; Service composition; Two-layer model; Web service","Osmium; Quality of service; Websites; Development and applications; Functional grouping; High reliability; Service compositions; Service computing; Service selection; Two layer model; Web service composition; Web services","Wang, H.; School of computer science and engineering, Shenyang Ligong UniversityChina; email: sunny58258@sina.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999751902
"Wang H., Xue X.","A method of polarimetric synthetic aperture radar image classification based on sparse representation",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"259","268",,1,10.12928/TELKOMNIKA.v14i3A.4415,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999828386&doi=10.12928%2fTELKOMNIKA.v14i3A.4415&partnerID=40&md5=d47b226b1c66beebada0bb6e82cc7ac4","School of Computer and Information Engineering, Anyang Normal University, Anyang, Henan, China","Wang, H., School of Computer and Information Engineering, Anyang Normal University, Anyang, Henan, China; Xue, X., School of Computer and Information Engineering, Anyang Normal University, Anyang, Henan, China","Sparse representation-based techniques have shown great potential for pattern recognition problems. Therefore, on the basis of the sparse characteristics of the features for PolSAR image classification, a supervised PolSAR image classification method based on sparse representation is proposed in this paper. It works by projecting the feature vector of the pending pixel onto a subset of training vectors from dictionary and then obtains the corresponding optimal coefficients as well as the residual error with respect to each atom. Then, the residual errors of the pending pixel with respect to each atom are evaluated and considered as the criteria for classification, namely, the ultimate class can be obtained according to the atoms with the least residual error. The verified experiment is implemented using Danish EMISAR L-band fully PolSAR data of Foulum Area (DK) to validate the performance of the proposed classification method.The preliminary experimental results confirm that the proposed method outputs an excellent result and moreover the classification process is simpler and less time consuming. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Feature extraction; PolSAR; Radar image classification; Sparse representation","Atoms; Errors; Feature extraction; Pattern recognition; Pixels; Radar; Radar imaging; Synthetic aperture radar; Classification methods; Classification process; Feature vectors; Optimal coefficient; Pattern recognition problems; PolSAR; Residual error; Sparse representation; Image classification","Xue, X.; School of Computer and Information Engineering, Anyang Normal UniversityChina; email: anytc123@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999828386
"Zhao L., Huang D., Wang H., Yu H., Chu X.","Time-frequency analysis of track irregularity based on orthogonal empirical mode decomposition",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"237","243",,1,10.12928/TELKOMNIKA.v14i3A.4400,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999885243&doi=10.12928%2fTELKOMNIKA.v14i3A.4400&partnerID=40&md5=1a2966dc00e7555edb08eb2a6b822678","School of Computer Science and Technology, Chongqing Jiaotong University, Chongqing, China; School of Automation, Chongqing University, Chongqing, China; Department of Mechanical Engineering, Texas A and M University, College Station, United States","Zhao, L., School of Computer Science and Technology, Chongqing Jiaotong University, Chongqing, China, School of Automation, Chongqing University, Chongqing, China; Huang, D., School of Computer Science and Technology, Chongqing Jiaotong University, Chongqing, China; Wang, H., School of Computer Science and Technology, Chongqing Jiaotong University, Chongqing, China; Yu, H., Department of Mechanical Engineering, Texas A and M University, College Station, United States; Chu, X., School of Computer Science and Technology, Chongqing Jiaotong University, Chongqing, China","A method of extracting transient features of a non-stationary signal was proposed based on the combination of orthogonal empirical mode decomposition (OEMD) and the Hilbert transform. After obtaining orthogonal intrinsic mode functions, the instantaneous frequency and amplitude can be calculated, so problems existing in the original Hilbert-Huang Transform (HHT) method, such as mode aliasing, can be solved. The track irregularity signal is studied with the OEMD method, and the statistical and analytic result indicates that there are relatively serious short wave and long wave track irregularities in the sample signal. Analysis of track irregularities using OEMD is a new technical method for guaranteeing the safe running of railway. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Hilbert transform; Orthogonal empirical mode decomposition; Time-frequency analysis; Track irregularity","Mathematical transformations; Railroad tracks; Signal processing; Hilbert transform; Hilberthuang transform method(HHT); Instantaneous frequency; Intrinsic Mode functions; Nonstationary signals; Orthogonal empirical mode decomposition; Time frequency analysis; Track irregularity; Orthogonal functions","Zhao, L.; School of Computer Science and Technology, Chongqing Jiaotong UniversityChina; email: zhao.ling@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999885243
"Chen Y., Hall D.","Reliability assessment model for big data structure of internet of things",2016,"Telkomnika (Telecommunication Computing Electronics and Control)","14","3A",,"363","368",,1,10.12928/TELKOMNIKA.v14i3A.4407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999636139&doi=10.12928%2fTELKOMNIKA.v14i3A.4407&partnerID=40&md5=dbf3e4dda0d2a13ddba7687647438c37","Chongqing College of Humanities, Science and Technology, Chongqing, China; Computer Department, Exxonmobil Chemical Company, Beirut, Lebanon","Chen, Y., Chongqing College of Humanities, Science and Technology, Chongqing, China; Hall, D., Computer Department, Exxonmobil Chemical Company, Beirut, Lebanon","To improve Big Data reliability, the Big Data Structure of Internet of Things should consider different reliability rules while building the Big Data Structure of Internet of Things. In this paper, an assessment model to assess Big Data Structure of Internet of Things is presented. This assessment model is based on two different reliability rules: connection degree and relevance. The main goal of this research is to implement an early assessment of the Big Data Structure of Internet of Things for the purpose of its improvement in order to make the assessing process more productive. Structure Design is an important problem in Big Data engineering. It makes assessing more productive as it executes the assessing in an initial stage of the Big Data development. This assessment model consists of two phases: Big Data Structure of Internet of Things assessment phase, and module assessment phase. The model is confirmed by using a case study: Environmental video System. In each phase, a logical reasoning system is used to perform the assessment process based on connection degree and relevance assessing rules. The experimental results show that assessment model is efficient and gave a certain improvement to the Big Data reliability process. © 2016 Universitas Ahmad Dahlan. All rights reserved.","Big data; Logical reasoning; Reliability rules; Structure design","Data structures; Internet of things; Reliability; Structural design; Assessment models; Assessment phase; Assessment process; Connection degree; Data engineering; Logical reasoning; Reliability assessment model; Structure design; Big data","Chen, Y.; Chongqing College of Humanities, Science and TechnologyChina; email: yinger0142@163.com",,"Universitas Ahmad Dahlan",16936930,,,,"English","Telkomnika Telecomun. Compt. Electr. Control",Article,,Scopus,2-s2.0-84999636139
