Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Hassan A.M., Akanni C.O., Osoba S.E.","Navigational AIDS systems (NavAIDS) and safety measures of aircraft: An analysis",2016,"Indonesian Journal of Geography","48","2",,"102","107",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011072646&partnerID=40&md5=be52f5bf5f030a32e01e015537cc9e16","Faculty of Social and Management Sciences, Olabisi Onabanjo University, Ago-Iwoye, Nigeria","Hassan, A.M., Faculty of Social and Management Sciences, Olabisi Onabanjo University, Ago-Iwoye, Nigeria; Akanni, C.O., Faculty of Social and Management Sciences, Olabisi Onabanjo University, Ago-Iwoye, Nigeria; Osoba, S.E., Faculty of Social and Management Sciences, Olabisi Onabanjo University, Ago-Iwoye, Nigeria","This study examines the availability of necessary NAVAIDS required for safe approach and landing; highlight the accidents and incidents occurrences relating to the final approach amongst others. A combination of both primary data and secondary data were employed in the study and findingsshows that there are varying degree of fluctuations in number of aircraft using NAVAIDS in Nigeria from 2003 to 2013 and that there is strong and positive correlation (r< +0.97) in the relationship between the total aircraft and those that uses precision NAVAIDS for final approach and landing during that period. So also, there is strong positive correlation (r< 0.95) between total accidents and incidents and Approach-Landing accident and incidents between 1968 and 2012. The study recommends adequate precision approach NAVAIDS in line with International Civil Aviation Organisation (ICAO) recommendation and policy formulation on replacement of ageing and obsolete NAVAIDS in Nigerian airports among others. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Aircraft; Approach; Landing; NAVAIDS; Precision",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-85011072646
"Wiyono J., Sunarto","Regional Resource management based on landscape ecology in northern Muria Peninsula, Central Java",2016,"Indonesian Journal of Geography","48","1",,"57","64",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982899284&partnerID=40&md5=e0d5d9836f002466df1571f34bbd71c5","Faculty of Geography, Universitas Gadjah Mada, Indonesia","Wiyono, J., Faculty of Geography, Universitas Gadjah Mada, Indonesia; Sunarto, Faculty of Geography, Universitas Gadjah Mada, Indonesia","Landscape ecology can be used to identify potential resources based on it physical, biological and socio-cultural characteristics. This research was conducted in the northern part of the Muria Peninsula. This study uses observation and sampling based on toposequences transects. The northern Muria Peninsula is a complex area. Landscape in this region is strongly influenced by volcanism in the past of Muria Volcano and Genuk Volcano also geomorphological processes such as fluvial and marine. Potential resources in the northern part of the Muria Peninsula such as potential for marine, mining, agriculture, farming, and tourism. Muria Peninsula regional management should be adapted to the potential and function of each area, so that will not cause environmental degradation. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Geomorphological process; Landscape; Landscape ecology; Regional resource management",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982899284
"Malamassam M.A.","Youth migration in Indonesia: Decision to move and choice of destination areas",2016,"Indonesian Journal of Geography","48","1",,"65","75",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982933470&partnerID=40&md5=8809b54b7943fdb7d806729c25e1d86d","Research Center for Population - Indonesian Institute of Sciences (P2 Kependudukan -LIPI), United States","Malamassam, M.A., Research Center for Population - Indonesian Institute of Sciences (P2 Kependudukan -LIPI), United States","Using intercensal population survey data, this paper examines migration behavior of youth in Indonesia aged 15 to 24 years old. Logistic regressions are employed to understand factors influencing youth's decision to migrate as well as their choice of destination areas. The study findings suggest that migration preferences are determined by both the individual characteristics as well as the development level in both areas of origin and destination. It is also shown that education plays an important role in youth migration in Indonesia, not only in improving individual's capacity to migrate, but also in prompting migration to big cities. In addition, youth migrants tend to move to areas with similar characteristics or similar cultural background to their areas of origin. For most of young people, migration is considered as an attempt for gaining upward social mobility, thus the prevalence of youth migration to less developed areas is low. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Decision-making; Destination choice; Education; Gender; Indonesia; Youth migration",,"Malamassam, M.A.; Research Center for Population - Indonesian Institute of Sciences (P2 Kependudukan -LIPI)United States; email: ayumi.malamassam@gmail.com",,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982933470
"Maulana I.E., Sudarmadji","Groundwater salinity distribution in sub-district Kedung, District Jepara",2016,"Indonesian Journal of Geography","48","1",,"49","56",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982918609&partnerID=40&md5=05f3e685bda962b7b320e124e71b9921","Faculty of Geography, Universitas Gadjah Mada, Indonesia","Maulana, I.E., Faculty of Geography, Universitas Gadjah Mada, Indonesia; Sudarmadji, Faculty of Geography, Universitas Gadjah Mada, Indonesia","The groundwater salinity in Kedung Sub-district, near the coastal area, is the result of the salt water that comes into the aquifers and the salt water seepage from the surface. The broad groundwater salinity is because of the recent land condition that is resulted from the deposition in the ocean. The nature of the groundwater in-Sub-distric from all aquifers consists of 14% saline groundwater, 48% brackish groundwater and 38% fresh water. The number of community that has brackish until saline ground water property is 19.202 people, so that the domestic water need for the community is 1.344.378 liters/day. Such environmental condition makes the residents make some adaptation. The adaptation of the land use aspect is by making the western region as a fishponds region and the eastern one as a rice fields region. Adaptation in community activities is to fulfill the needs by working as farmers (on the rice fields, fish ponds or salt ponds) or as the fishermen. Adaptation is also made to minimize the threat of disasters, such as the manufacture of levees, weirs or dams and diversions to prevent the spread of tidal flooding. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Adaptation; Aquifer; Groundwater; Salinity",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982918609
"Malamassam M.A.","Youth migration in Indonesia: Decision to move and to choose destination areas",2016,"Indonesian Journal of Geography","48","1",,"62","72",,1,10.22146/ijg.12469,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015425557&doi=10.22146%2fijg.12469&partnerID=40&md5=8858b3238d5f69cd5034038caeeb7904","Research Center for Population - Indonesian Institute of Sciences (P2 Kependudukan -LIPI), Indonesia","Malamassam, M.A., Research Center for Population - Indonesian Institute of Sciences (P2 Kependudukan -LIPI), Indonesia","Using intercensal population survey data, this paper examines migration behavior of youth in Indonesia aged 15 to 24 years old. Logistic regressions are employed to understand factors influencing youth's decision to migrate as well as their choice of destination areas. The study findings suggest that migration preferences are determined by both the individual characteristics as well as the development level in both areas of origin and destination. It is also shown that education plays an important role in youth migration in Indonesia, not only in improving individual's capacity to migrate, but also in prompting migration to big cities. In addition, youth migrants tend to move to areas with similar characteristics or similar cultural background to their areas of origin. For most of young people, migration is considered as an attempt for gaining upward social mobility, thus the prevalence of youth migration to less developed areas is low. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Decision-making; Destination choice; Education; Gender; Indonesia; Youth migration",,"Malamassam, M.A.; Research Center for Population - Indonesian Institute of Sciences (P2 Kependudukan -LIPI)Indonesia; email: ayumi.malamassam@gmail.com",,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-85015425557
"Mahat H., Saleh Y., Hashim M., Nayan N.","Model development on awareness of education for sustainable schools development in Malaysia",2016,"Indonesian Journal of Geography","48","1",,"39","48",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982950081&partnerID=40&md5=266e125204e83550bfa5183e77f79521","Faculty of Human Sciences, Geography and Environmental Department, Universiti Pendidikan Sultan Idris, Malaysia","Mahat, H., Faculty of Human Sciences, Geography and Environmental Department, Universiti Pendidikan Sultan Idris, Malaysia; Saleh, Y., Faculty of Human Sciences, Geography and Environmental Department, Universiti Pendidikan Sultan Idris, Malaysia; Hashim, M., Faculty of Human Sciences, Geography and Environmental Department, Universiti Pendidikan Sultan Idris, Malaysia; Nayan, N., Faculty of Human Sciences, Geography and Environmental Department, Universiti Pendidikan Sultan Idris, Malaysia","This article aims to develope the Structural Equation Model (SEM) on Education for Sustainable Development (ESD) student awareness around Sustainable Schools in Malaysia. The cluster sampling technique was used in selecting the school samples and the respondents were then also selected through simple random sampling among upper secondary pupils. A questionnaire survey was administered for 447 pupils, to evaluate the after effects of the SLAAS. The results showed that the model has been developed to provide an overview of each construct (knowledge on SLAAS Program, ESD content knowledge, ESD practices knowledge, attitudes of ESD and behavioral constructs of ESD) formed a fit model. The implication of this article showed that SLAAS Program implemented in Malaysia can be an indicator for the achievement of sustainable school. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Attitude; Awareness; Behavioral; Education for sustainable development; Knowledge",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Review,,Scopus,2-s2.0-84982950081
"Sudrajat","Farmers commitment in maintaining wetted land ownership status in peri-urban area of yogyakarta",2016,"Indonesian Journal of Geography","48","1",,"94","104",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982932016&partnerID=40&md5=4bf64167d6a39c501615b228c55b1ad6","Faculty of Geography, Universitas Gadjah Mada, Indonesia","Sudrajat, Faculty of Geography, Universitas Gadjah Mada, Indonesia","The existance of wetted land in Peri-urban Yogyakarta can not separated from the farmer's commitment. This research is aimed to analyze farmer's commitment in maintaining wetted land ownership status in Peri-Urban Yogyakarta and to identify its influencing land's factors. This research is conducted in peri-urban area of Yogyakarta by taking some wettted owners who are active in farming, as the respondents. The meaurement of farmer's commitment indicators are done by likert scale. The result indicated that farmers in Peri-urban area of Yogyakarta have low commitment in maintaining wetted land ownership status. Low level of farmer's commitment are reflected from the low commitment to prevent the desire to sell the wetted land, to rent out the wetted land for non-agricultural use and to change the wetted land for non-agricultural use. This research also indicated that the low commitment is also significantly influenced by wetted land price, wetted land location, and its social value. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Farmer's commitment; Maintain; Wetted land ownership",,"Sudrajat; Faculty of Geography, Universitas Gadjah MadaIndonesia; email: sudrajatgeo@yahoo.com",,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982932016
"Mirsa R., Soetomo S., Mussadun, Asnawi","Spatial settlement pattern of settlements in laweyan as supportive batik production activities",2016,"Indonesian Journal of Geography","48","1",,"87","93",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982949099&partnerID=40&md5=a7a171d7ed6e08cf38443a5c8f2bce4d","Depatment Of Architecture, Malikussaleh, Lhokseumawe Aceh Province, Indonesia; Doctoral Program of Architecture and Urbanism Engineering, Diponogoro University, Indonesia","Mirsa, R., Depatment Of Architecture, Malikussaleh, Lhokseumawe Aceh Province, Indonesia; Soetomo, S., Doctoral Program of Architecture and Urbanism Engineering, Diponogoro University, Indonesia; Mussadun, Doctoral Program of Architecture and Urbanism Engineering, Diponogoro University, Indonesia; Asnawi, Doctoral Program of Architecture and Urbanism Engineering, Diponogoro University, Indonesia","Laweyan, a traditional village, has existed before 1500 AD. As the trade center yarn (clothing material) of Pajang Kingdom, its presence meant after Kyai Ageng Anis (descendant of Brawijaya V) and grandson Raden Ngabehi Lor Ing Pasar who later became the first king of Mataram settled in Laweyan in 1546. Laweyan entrepreneurship in the communities ushered in the heyday of batik economic in century. Successfulness in the field of economy turned an impact on development in various fields, helped shape the pattern of space and environment. Spatial pattern and traditional settlements are usually much characterized by the mass of buildings that have appeared in the form of walls covered choke and surrounded by alley or narrow street, as seen in Laweyan with the existence of high 'beteng' which raises many narrow alleys and a Laweyan hallmark not only as a security but also one of the merchants attempt to maintain the privacy and obtain local authority in the community. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Batik production; Settlements; Space pattern",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982949099
"Bless A.E.S., Darmawan Y., Baan S.","Spatial distribution of trace elements in rice field at prafi district manokwari",2016,"Indonesian Journal of Geography","48","1",,"1","6",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982948394&partnerID=40&md5=b7a79557b1553708a0d1490430c5f10c","Soil Science Department, Agricultural Faculty, Papua University, Papua Barat, Indonesia; Indonesian Agency for Meteorological, Climatological and Geophysics (BMKG) Region I., United States","Bless, A.E.S., Soil Science Department, Agricultural Faculty, Papua University, Papua Barat, Indonesia; Darmawan, Y., Indonesian Agency for Meteorological, Climatological and Geophysics (BMKG) Region I., United States; Baan, S., Soil Science Department, Agricultural Faculty, Papua University, Papua Barat, Indonesia","Mapping spatial variability of trace elements in rice field is necessary to obtain soil quality information to enhance rice production. This study was aimed to measure concentration and distribution of Zn, Cu, Fe, Pb, and Cd in two different sites (SP1, SP2) of Prafi rice field in Manokwari West Papua. The representative 26 soil samples were analysed for their available trace metal concentration (DTPA), soil pH, and C-organic and soil texture. The result indicated that Fe toxicity and Zn deficient problems were encountered in both sites. Rice field in SP2 was more deficient in Zn than SP1. Site with the highest trace elements (Zn, Fe, Cu, and Cd) concentration had low soil pH and high C-organic. Acidic soil has higher solubility of metals; while high C-organic could improve the formation of dissolve organic carbon-metal binding, hence it improving the trace metals concentration in soil solution. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Iron; Prafi; Rice field; Spatial distribution; Trace elements; Zinc",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982948394
"Chimankar D.A.","Urbanization and condition of Urban Slums in India",2016,"Indonesian Journal of Geography","48","1",,"28","38",,1,10.22146/ijg.12466,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980559976&doi=10.22146%2fijg.12466&partnerID=40&md5=dfbc8bcec56a6641aa931cc8f4b6a44b","Departmentof Population Studies, Nuapadhi Campus, Fakir Mohan University, Odisha, India","Chimankar, D.A., Departmentof Population Studies, Nuapadhi Campus, Fakir Mohan University, Odisha, India","The present paper attempted to study the urbanization in India and condition of urban slums in terms of water, sanitation, electricity, garbage collection and health care, and education which are supposed to be basic minimum needs for the slum dwellers. India is going through the process of rapid urbanization because of industrialization like other third world countries. The percent of urbanization increase from 27.8 percent in 2001 to 31.1 percent in 2011 census. The increase in the percentage of population in urban areas is because of natural growth, rural to urban migration and the reclassification of village and towns. The share of the slum population in the total urban population of the country was 18.3 percent in 2001 while in 2011 it was 17.4 percent. The condition of urban slums in India is to be improved so as to make them better for living. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Health; Migration; Poverty; Slum; Urbanization",,"Chimankar, D.A.; Departmentof Population Studies, Nuapadhi Campus, Fakir Mohan UniversityIndia; email: chims.2008@gmail.com",,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84980559976
"Ezeamaka C.K., Oluwole O.A.","Assessment of recreational facilities in federal capital city, Abuja, Nigeria",2016,"Indonesian Journal of Geography","48","1",,"21","27",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982952593&partnerID=40&md5=5c10d564af6b22c3d1f9152b95d0bfed","Department of Geography, Nigerian Defence Academy, Kaduna, Nigeria","Ezeamaka, C.K., Department of Geography, Nigerian Defence Academy, Kaduna, Nigeria; Oluwole, O.A., Department of Geography, Nigerian Defence Academy, Kaduna, Nigeria","Abuja Master Plan provided development of adequate Green Areas and other Recreational Facilities within the Federal Capital City (FCC), as part of its sustainability principles and provided for these recreational facilities within each neighborhood (FCDA, 1979). However, there have been several recent foul cries about the negative development of recreational facilities and the abuse of the Master Plan in the FCC. The motivation for carrying out this study arose from the observation that recreational facilities in Phase 1 of the Federal Capital City Abuja are not clearly developed as intended by the policy makers and thus, the need to identify the recreational facilities in the Phase 1 of FCC and observe their level of development as well as usage. The field survey revealed that the Central Business District and Gazupe have higher numbers of recreational facilities with 45 and 56. While Wuse II (A08) and Wuse II (A07) Districts have lesser recreational facilities with 10 and 17. The field survey further revealed that all the districts in Phase 1 have over 35% cases of land use changes from recreational facilities to other use. The survey shows that over 65% of these recreational facilities are fully developed. The study also shows that just about 11% of the recreational sporting facilities were developed in line with the Abuja Master Plan in Phase 1. The study revealed that recreational facilities in Phase 1 of the FCC, Abuja has not being developed in compliance with the Abuja Master Plan. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Compliance; Green area; Master plan; Open space; Park; Recreational facilities",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982952593
"Margono B.A., Usman A.B., Budiharto, Sugardiman R.A.","Indonesia's forest resource monitoring",2016,"Indonesian Journal of Geography","48","1",,"7","20",,1,10.22146/ijg.12496,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982946552&doi=10.22146%2fijg.12496&partnerID=40&md5=387cb9dfedfd975608087f1ee6b29ace","Ministry of Environment and Forestry, Manggala Wanabhakti Bld, Jakarta, Indonesia","Margono, B.A., Ministry of Environment and Forestry, Manggala Wanabhakti Bld, Jakarta, Indonesia; Usman, A.B., Ministry of Environment and Forestry, Manggala Wanabhakti Bld, Jakarta, Indonesia; Budiharto, Ministry of Environment and Forestry, Manggala Wanabhakti Bld, Jakarta, Indonesia; Sugardiman, R.A., Ministry of Environment and Forestry, Manggala Wanabhakti Bld, Jakarta, Indonesia","Forest cover in term of distribution, extent and types, is major information required to manage the forest resources. Notably for Indonesia, which covers by approximately 98 Mha (>50%) forests, consist of 93 Mha (49.6%) natural forest and 5 Mha (2.6%) plantations forest [MoF, 2012]. The forests are invaluable, including significantly preserve carbon, maintain unique biodiversity, support water and mineral cycle, as well as support local and global community. Here we report efforts have been made for years in the Ministry of Forestry for providing land cover information. Those efforts are including early development, data sources selection, method employed, techniques, and classification scheme, as well as problem encountered and approach for improvements. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Forest; Forest monitoring; Indonesia; Land cover; Remote sensing",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982946552
"Adedeji O.H., Oluwafunmilayo O., Oluwaseun T.-A.O.","Mapping of traffic-related air pollution using GIS Techniques in Ijebu-Ode, Nigeria",2016,"Indonesian Journal of Geography","48","1",,"76","86",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982976372&partnerID=40&md5=a1cbeded22750d19a18b3733352243d9","Department of Environmental Management and Toxicology, Federal University of Agriculture, Abeokuta, Nigeria","Adedeji, O.H., Department of Environmental Management and Toxicology, Federal University of Agriculture, Abeokuta, Nigeria; Oluwafunmilayo, O., Department of Environmental Management and Toxicology, Federal University of Agriculture, Abeokuta, Nigeria; Oluwaseun, T.-A.O., Department of Environmental Management and Toxicology, Federal University of Agriculture, Abeokuta, Nigeria","Spatial and temporal characteristics of traffic related air pollutants (CO, NO, NO2 and SO2) in Ijebu-ode, Nigeria were determined using replicate portable gas detectors (Land Duo Multi Gas Monitor) at selected road junctions, motor garages and markets. Mapping of different concentration of air pollutants was carried out using kriging type of interpolation method in GIS environment. Concentration of CO ranges from 4.8 ppm at Erinlu/Molipa Roundabout to 137ppm on Sagamu/Ore Expressway. Concentrations of NO2 range from 100-662 ppb with overall average value (OAV) of 299.8 ppb, while concentration of nitrogen oxide (NO) ranges between 67-302 ppb and OAV of 166.23 ppb. SO2 had concentration ranging between 38-245 ppb and an OAV of 139.07 ppb all of which are above standard ambient air quality standards. AQI indicated very unhealthy air quality in most areas which calls for the need to establish and strengthen the health-based standard for air pollutants. © 2016 Faculty of Geography UGM and The Indonesian Geographers Association.","Air pollution; Air quality index (AQI); Ijebu-Ode; Interpolation; Traffic emission",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84982976372
"Mashi S.A., Yaro A., Inkani A.I.","Effects of management practices on soil nutrient levels in Sabke Catchment Area, Nigeria",2015,"Indonesian Journal of Geography","47","2",,"180","186",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994527408&partnerID=40&md5=38ab589ada1a171112593eaa673489d3","Department of Geography and Environmental Management, University of Abuja, PMB 117, Abuja, Nigeria; Department of Geography, Umaru Musa Yar'adua University of Abuja, PMB 2218, Katsina, Nigeria","Mashi, S.A., Department of Geography and Environmental Management, University of Abuja, PMB 117, Abuja, Nigeria; Yaro, A., Department of Geography, Umaru Musa Yar'adua University of Abuja, PMB 2218, Katsina, Nigeria; Inkani, A.I., Department of Geography, Umaru Musa Yar'adua University of Abuja, PMB 2218, Katsina, Nigeria","In Nigeria's drylands, profitable crop production requires adequate soil fertility management. This study examines the effects of farmer-managed practices on soil fertility in Sabke catchment of the drylands. Seven sites under permanent cropland, fallow land, grassland, shrubland, orchard land, intercropping land and woodland distributed on four transects were selected across the catchment. At every site, five replicate soil samples were collected from 0-15cm (topsoil) and 20-30cm (subsoil) and analysed for C, N, P, Ca, Mg, K and Na. Higher topsoil values of most of the properties were observed under cropland and intercropping sites. The two cultivated plots receive annual applications of organic manure in addition to chemical fertilizer and crops residue retention while the other plots are not. Thus, improvement in soil organic matter and nutrients would be expected in soils of the area with high rate of application of manure and chemical fertilizer, and retention of crop residues. © 2015 Faculty of Geography UGM and The Indonesian Geographers Association.","Land; Management practices; Nutrients; Sabke catchment; Soil organic matter; Subsoil; Topsoil",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84994527408
"Widiatmaka, Ambarwulan W., Setiawan Y., Purwanto M.Y.J., Taryono, Effendi H.","Land use planning for brackish water shrimp ponds in the North Coast of Tuban, Indonesia",2015,"Indonesian Journal of Geography","47","2",,"194","211",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994492220&partnerID=40&md5=7f92b0bbbb29d95691593e7c3474957a","Dept. of Soil Science and Land Resources, Bogor Agricultural University, Indonesia; Geospatial Information Agency, Indonesia; Center for Environmental Studies, Bogor Agricultural University, Indonesia; Dept. of Civil Engineering and Environment, Bogor Agricultural University, Indonesia; Faculty of Fisheries, Bogor Agricultural University, Indonesia","Widiatmaka, Dept. of Soil Science and Land Resources, Bogor Agricultural University, Indonesia; Ambarwulan, W., Geospatial Information Agency, Indonesia; Setiawan, Y., Center for Environmental Studies, Bogor Agricultural University, Indonesia; Purwanto, M.Y.J., Dept. of Civil Engineering and Environment, Bogor Agricultural University, Indonesia; Taryono, Faculty of Fisheries, Bogor Agricultural University, Indonesia; Effendi, H., Faculty of Fisheries, Bogor Agricultural University, Indonesia","Shrimp is a commodity that is increasingly in demand. The limited land resources implies the need of effective land use planning. The objective of this study was to assess land suitability for brackish water shrimp ponds, which then will be recommended for pond development in the north coast of Tuban, Indonesia. Analytical hierarchy process (AHP) were used to obtain the weight of the different criteria consisted of soil characteristics, topographic, water quality, and infrastructure criteria. The suitable land for brackish water shrimp ponds was determined by weighted overlay in GIS. The results show that the study area contains highly suitable land for brackish water shrimp ponds. Land use and land cover map was interpreted from 2014 SPOT 5 imagery. The area recommended for brackish water shrimp pond was delineated by taking into account the suitability and the constraints of land use and land cover. © 2015 Faculty of Geography UGM and The Indonesian Geographers Association.","AHP; Coastal area; GIS; Land availability; Land suitability; Remote sensing",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84994492220
"Egbinola C.N.","Impacts of human activities on tree species composition along the Forest Savanna Boundary in Nigeria",2015,"Indonesian Journal of Geography","47","2",,"115","123",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994519169&partnerID=40&md5=dd16eb38bd37b74c05dedd1f88ea8899","Faculty of the Social Sciences, Department of Geography, University of Ibadan, Nigeria","Egbinola, C.N., Faculty of the Social Sciences, Department of Geography, University of Ibadan, Nigeria","The study investigated the tree species composition along the forest-savanna boundary in Oyo state of Nigeria with the aim of assessing the impact of human activities on the floristic composition. A transect was placed along the study area and species data was collected from quadrats placed in study plots within different study sites. Detrended Correspondence Analysis (DCA) was used to determine vegetation assemblages, while both correlation and the analysis of variance (ANOVA) were used to show the relationship between species in the different study sites. Results of the DCA revealed three species assemblages, an area with only forest species, another with only savanna species and a third with both forest/savanna species. ANOVA results further revealed that within the forest and savanna assemblages, species in mature and successional sites were alike. The study therefore revealed that human activities' within the region is leading to the establishment of savanna species and an elimination of forest species. © 2015 Faculty of Geography UGM and The Indonesian Geographers Association.","Floristic composition; Forest-savanna boundary; Successional landuse",,"Egbinola, C.N.; Faculty of the Social Sciences, Department of Geography, University of IbadanNigeria; email: christy_emu@yahoo.com",,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84994519169
"Sriartha I.P., Giyarsih S.R.","Spatial zonation model of local irrigation system sustainability (A case of subak system in Bali)",2015,"Indonesian Journal of Geography","47","2",,"142","150",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994500002&partnerID=40&md5=d5b05c3a44dc05546154f118b204b8e0","Faculty of Social Science, Ganesha University of Education, Indonesia; Faculty of Geography, Universitas Gadjah Mada, Indonesia","Sriartha, I.P., Faculty of Social Science, Ganesha University of Education, Indonesia; Giyarsih, S.R., Faculty of Geography, Universitas Gadjah Mada, Indonesia","This study was aimed at designing a spatial zonation model of a subak sustainability type based on the internal and external dimentions from 69 subaks in three districts in Badung regency. The internal dimention was measured based on subak capability index in implementing Tri Hita Karana (THK) philosophy. The external dimention was measured by using index of four variables, namely: road density, population density, social economic facilities, and number of nonfarmer families. The data were analyzed using descriptive quantitative technique and spatial analysis using Geographical Information System (GIS) software. The results found three zones of subak sustainability type, spatially follows the principle of distance decay of the growth of tourism and city center. Unsustainable - less sustainable subak zone dominates short distance zone, sustainable - less sustainable subak zone dominates transitional zone, while sustainable subak zone dominates long distance zone. To protect subak from destruction, less sustainable subaks have to be restored into sustainable ones and the sustainable subaks should be made eternal/exclusive subaks. © 2015 Faculty of Geography UGM and The Indonesian Geographers Association.","Spatial zonation model; Subak sustainability type",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84994500002
"Rifai A., Junadi P., Sulistyarini E., Lubis N.L.","Analysis of leadership flexibility capability of district/city public health department in North Sumatra",2015,"Indonesian Journal of Geography","47","2",,"107","114",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994504344&partnerID=40&md5=af282606d2f1ec61edcdbb999a97699d","Faculty of Public Health, University of North Sumatra (USU), Medan, Indonesia","Rifai, A., Faculty of Public Health, University of North Sumatra (USU), Medan, Indonesia; Junadi, P., Faculty of Public Health, University of North Sumatra (USU), Medan, Indonesia; Sulistyarini, E., Faculty of Public Health, University of North Sumatra (USU), Medan, Indonesia; Lubis, N.L., Faculty of Public Health, University of North Sumatra (USU), Medan, Indonesia","Leadership has an important role in the organization as leader is in charge of supervising and controlling the course of an organization. Ability to lead in mobilizing and empowering employees will affect the performance of the organization. This behavior has a significant impact on the attitudes, behavior and performance of employees. The results of the study showed there is a significant relationship between characteristics such as age (p = 0.004), education (p = 0.034), work experience (p = 0.000), the experience of the organization (p = 0.000), and educational hierarchy (p = 0.000) for leadership flexibility. Sex variable is not significant to the leadership flexibility (p = 0.801). There is a relationship with the flexibility of directive leadership style (p = 0.027), supportive leadership style (p = 0.046), and participative leadership style (p = 0.009) with the flexibility of leadership. There is aso a relationship between achievement-oriented leadership style and leadership flexibility (p = 0.000). There is a relationship between the individual characteristics of leadership style and versatility with variable: educational level of leadership (p = 0.021; OR = 19.265). The result suggests that we need more organized seminars / work shop / scientific studies that stimulate the realization of learning about leadership flexibility in improving the performance of the District/City Health Office and it is necessary to study the performance of the head of the Department of Health assessment intensively and periodically. © 2015 Faculty of Geography UGM and The Indonesian Geographers Association.","Flexibility; Leadership; Model",,,,"Gadjah Mada University",00249521,,,,"English","Indones. J. Geogr.",Article,,Scopus,2-s2.0-84994504344
